time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
103600,2023-05-24 09:09:46,37.1814645574577,128.195082809824,327.427832,,,1611.3175033338,83.66142,22.0785978,657.24411552,1478.510546,17,5,16.463,1611.9736713338,328.084,23.5102394,818.3891338,21.698318,-4.026492,0,349.3, -9.7, -3.3,0,1,1024,1024,1024,1024,0,0,0,0,354.9,-89.9,0,90,4.128,4.118,4.115,4.102,0,0,0,32,1611.3175033338,327.427832,14,Waypoint,
103700,2023-05-24 09:09:46,37.1814735752353,128.195080634641,327.427832,,,1611.3175033338,83.66142,21.8549038,656.57482416,1481.86356448,17,5,16.463,1611.9736713338,328.084,23.5102394,818.3891338,21.474624,-4.026492,0,349.3, -10.5, -3.4,0,1,1024,1024,1024,1024,0,0,0,0,354.9,-89.9,0,90,4.128,4.118,4.115,4.102,0,0,0,32,1611.3175033338,327.427832,14,Waypoint,
103800,2023-05-24 09:09:46,37.1814789293017,128.195079259239,327.427832,,,1611.3175033338,83.66142,21.8549038,656.16143832,1483.85503436,17,5,16.463,1611.9736713338,328.084,23.5102394,818.3891338,21.474624,-4.026492,-0.223694,349.7, -16, -3.2,0,1,1024,1024,1024,1024,0,0,0,0,354.9,-89.9,0,90,4.128,4.118,4.115,4.102,0,0,0,32,1611.3175033338,327.427832,14,Waypoint,
103900,2023-05-24 09:09:46,37.1814875967733,128.195077151494,327.427832,,,1611.3175033338,83.66142,21.8549038,655.53807872,1487.07681924,17,5,16.463,1611.9736713338,328.084,23.5102394,818.3891338,21.474624,-4.026492,0,349.7, -16.5, -3,0,1,1024,1024,1024,1024,0,0,0,0,354.9,-90,0,90,4.128,4.118,4.115,4.102,0,0,0,32,1611.3175033338,327.427832,14,Waypoint,
104000,2023-05-24 09:09:46,37.1814963837324,128.195074935539,327.427832,,,1611.3175033338,83.66142,22.0785978,654.89831492,1490.34781672,17,5,16.463,1611.9736713338,328.084,23.5102394,818.3891338,21.698318,-4.026492,0,349.7, -15.5, -2.8,0,1,1024,1024,1024,1024,0,0,0,0,354.9,-89.9,0,90,4.128,4.118,4.115,4.102,0,0,0,32,1611.3175033338,327.427832,14,Waypoint,
104100,2023-05-24 09:09:47,37.1815051148599,128.195072806978,327.099748,,,1610.9894193338,83.66142,22.0785978,654.2979212,1493.59256748,17,5,16.463,1611.9736713338,328.084,23.5102394,818.3891338,21.698318,-4.026492,0,349.6, -14.9, -2.7,0,1,1024,1024,1024,1024,0,0,0,0,354.9,-89.9,0,90,4.128,4.118,4.115,4.102,0,0,0,32,1610.9894193338,327.099748,14,Waypoint,
104200,2023-05-24 09:09:47,37.1815141316978,128.195070734327,327.099748,,,1610.9894193338,83.66142,22.0785978,653.73361672,1496.93574344,17,5,16.463,1611.9736713338,328.084,23.5102394,818.3891338,21.698318,-4.250186,0,349.5, -14.5, -3,0,1,1024,1024,1024,1024,0,0,0,0,354.9,-89.9,0,90,4.128,4.118,4.115,4.102,0,0,0,32,1610.9894193338,327.099748,14,Waypoint,
104300,2023-05-24 09:09:47,37.1815229112611,128.195068603013,327.427832,,,1611.3175033338,83.66142,22.1009672,653.1660314,1500.20017924,17,5,16.424,1611.9736713338,328.084,23.5102394,818.3891338,21.698318,-4.250186,0,349.5, -14.5, -3,0,1,1024,1024,1024,1024,0,0,0,0,354.9,-90,0,90,4.117,4.106,4.106,4.095,0,0,0,32,1611.3175033338,327.427832,14,Waypoint,
104400,2023-05-24 09:09:47,37.181531821016,128.195066335621,327.427832,,,1611.3175033338,83.66142,22.1009672,652.5754802,1503.51710848,17,5,16.424,1611.9736713338,328.084,23.5102394,818.3891338,21.698318,-4.250186,0,349.6, -14.3, -2.8,0,1,1024,1024,1024,1024,0,0,0,0,354.9,-90,0,90,4.117,4.106,4.106,4.095,0,0,0,32,1611.3175033338,327.427832,14,Waypoint,
104500,2023-05-24 09:09:47,37.181540609104,128.195064182803,327.427832,,,1611.3175033338,83.66142,22.1009672,652.0341416,1506.78482512,17,5,16.424,1611.9736713338,328.084,23.5102394,818.3891338,21.698318,-4.250186,0,349.5, -14.3, -2.7,0,1,1024,1024,1024,1024,0,0,0,0,354.9,-90,0,90,4.117,4.106,4.106,4.095,0,0,0,32,1611.3175033338,327.427832,14,Waypoint,
104600,2023-05-24 09:09:47,37.181549354557,128.195062137505,327.427832,,,1611.3175033338,83.66142,22.1009672,651.53873476,1510.02957588,17,5,16.424,1611.9736713338,328.084,23.5102394,818.3891338,21.698318,-4.250186,0,349.5, -14.5, -2.7,0,1,1024,1024,1024,1024,0,0,0,0,354.9,-90,0,90,4.117,4.106,4.106,4.095,0,0,0,32,1611.3175033338,327.427832,14,Waypoint,
104700,2023-05-24 09:09:47,37.1815581350509,128.195059997762,327.427832,,,1611.3175033338,83.66142,22.1009672,651.0334854,1513.29073084,17,5,16.424,1611.9736713338,328.084,23.5102394,818.3891338,21.698318,-4.250186,0,349.6, -14.5, -2.6,0,1,1024,1024,1024,1024,0,0,0,0,354.8,-89.9,0,89,4.117,4.106,4.106,4.095,0,0,0,32,1611.3175033338,327.427832,14,Waypoint,
104800,2023-05-24 09:09:47,37.1815671277866,128.195057656396,327.427832,,,1611.3175033338,83.66142,22.1009672,650.48886596,1516.64374932,17,5,16.424,1611.9736713338,328.084,23.5102394,818.3891338,21.698318,-4.250186,0,349.6, -14.1, -2.5,0,1,1024,1024,1024,1024,0,0,0,0,354.8,-90,0,89,4.117,4.106,4.106,4.095,0,0,0,32,1611.3175033338,327.427832,14,Waypoint,
104900,2023-05-24 09:09:47,37.1815759294738,128.19505550289,327.427832,,,1611.3175033338,83.66142,22.1009672,650.00986332,1519.9147468,17,5,16.424,1611.9736713338,328.084,23.5102394,818.3891338,21.698318,-4.250186,0,349.5, -14.1, -2.6,0,1,1024,1024,1024,1024,0,0,0,0,354.8,-89.9,0,89,4.117,4.106,4.106,4.095,0,0,0,32,1611.3175033338,327.427832,14,Waypoint,
105000,2023-05-24 09:09:47,37.1815847273147,128.195053379317,327.427832,,,1611.3175033338,83.66142,22.0785978,649.5571074,1523.18246344,17,5,16.424,1611.9736713338,328.084,23.5102394,818.3891338,21.698318,-4.026492,0,349.5, -14.3, -2.7,0,1,1024,1024,1024,1024,0,0,0,0,354.8,-89.9,0,89,4.117,4.106,4.106,4.095,0,0,0,32,1611.3175033338,327.427832,14,Waypoint,
105100,2023-05-24 09:09:47,37.1815935227827,128.195051237165,327.427832,,,1611.3175033338,83.66142,22.0785978,649.11747484,1526.45346092,17,5,16.424,1611.9736713338,328.084,23.5102394,818.3891338,21.698318,-4.026492,0,349.5, -14.4, -2.7,0,1,1024,1024,1024,1024,0,0,0,0,354.8,-89.9,0,89,4.117,4.106,4.106,4.095,0,0,0,32,1611.3175033338,327.427832,14,Waypoint,
105200,2023-05-24 09:09:48,37.181602486701,128.195049108775,327.427832,,,1611.3175033338,83.66142,22.0785978,648.69752732,1529.78023268,17,5,16.424,1611.9736713338,328.084,23.5102394,818.3891338,21.698318,-4.026492,0,349.4, -14.2, -2.7,0,1,1024,1024,1024,1024,0,0,0,0,354.8,-90,0,89,4.117,4.106,4.106,4.095,0,0,0,32,1611.3175033338,327.427832,14,Waypoint,
105300,2023-05-24 09:09:48,37.1816112996616,128.19504696886,327.427832,,,1611.3175033338,83.66142,22.0785978,648.29070316,1533.054511,17,5,16.458,1611.9736713338,328.084,23.5102394,818.3891338,21.698318,-4.026492,0,349.4, -14.2, -2.7,0,1,1024,1024,1024,1024,0,0,0,0,354.8,-90,0,89,4.127,4.117,4.114,4.1,0,0,0,32,1611.3175033338,327.427832,14,Waypoint,
105400,2023-05-24 09:09:48,37.1816200705525,128.195044826708,327.427832,,,1611.3175033338,83.66142,22.0785978,647.89700236,1536.31566596,17,5,16.458,1611.9736713338,328.084,23.5102394,818.3891338,21.698318,-4.026492,0,349.4, -14.3, -2.8,0,1,1024,1024,1024,1024,0,0,0,0,354.8,-89.9,0,89,4.127,4.117,4.114,4.1,0,0,0,32,1611.3175033338,327.427832,14,Waypoint,
105500,2023-05-24 09:09:48,37.1816288776795,128.195042688684,327.427832,,,1611.3175033338,83.66142,22.1009672,647.5229866,1539.58994428,17,5,16.458,1611.9736713338,328.084,23.5102394,818.3891338,21.698318,-4.250186,0,349.4, -14.2, -2.7,0,1,1024,1024,1024,1024,0,0,0,0,354.8,-89.9,0,89,4.127,4.117,4.114,4.1,0,0,0,32,1611.3175033338,327.427832,14,Waypoint,
105600,2023-05-24 09:09:48,37.1816378222204,128.195040526404,327.427832,,,1611.3175033338,83.66142,22.1009672,647.15881336,1542.9134352,17,5,16.458,1611.9736713338,328.084,23.5102394,818.3891338,21.698318,-4.026492,0,349.4, -14.1, -2.7,0,1,1024,1024,1024,1024,0,0,0,0,354.8,-89.9,0,89,4.127,4.117,4.114,4.1,0,0,0,32,1611.3175033338,327.427832,14,Waypoint,
105700,2023-05-24 09:09:48,37.1816466365603,128.195038390102,327.427832,,,1611.3175033338,83.66142,22.0785978,646.817606,1546.18771352,17,5,16.458,1611.9736713338,328.084,23.5102394,818.3891338,21.698318,-4.026492,0,349.5, -14.2, -2.6,0,1,1024,1024,1024,1024,0,0,0,0,354.8,-89.9,0,89,4.127,4.117,4.114,4.1,0,0,0,32,1611.3175033338,327.427832,14,Waypoint,
105800,2023-05-24 09:09:48,37.1816553822317,128.195036227478,327.427832,,,1611.3175033338,83.66142,22.0785978,646.48296032,1549.43902596,17,5,16.458,1611.9736713338,328.084,23.5102394,818.3891338,21.698318,-4.026492,0,349.4, -14.4, -2.6,0,1,1024,1024,1024,1024,0,0,0,0,354.8,-89.9,0,89,4.127,4.117,4.114,4.1,0,0,0,32,1611.3175033338,327.427832,14,Waypoint,
105900,2023-05-24 09:09:48,37.1816641865145,128.195034092379,327.427832,,,1611.3175033338,83.66142,22.0785978,646.17456136,1552.71002344,17,5,16.458,1611.9736713338,328.084,23.5102394,818.3891338,21.698318,-4.026492,0,349.4, -14.4, -2.7,0,1,1024,1024,1024,1024,0,0,0,0,354.8,-89.9,0,89,4.127,4.117,4.114,4.1,0,0,0,32,1611.3175033338,327.427832,14,Waypoint,
106000,2023-05-24 09:09:48,37.181673111327,128.195031936808,327.427832,,,1611.3175033338,83.66142,22.0785978,645.87928576,1556.02695268,17,5,16.458,1611.9736713338,328.084,23.5102394,818.3891338,21.698318,-4.026492,0,349.5, -14.3, -2.6,0,1,1024,1024,1024,1024,0,0,0,0,354.8,-89.9,0,89,4.127,4.117,4.114,4.1,0,0,0,32,1611.3175033338,327.427832,14,Waypoint,
106100,2023-05-24 09:09:49,37.1816845195468,128.195029131986,327.427832,,,1611.3175033338,83.66142,22.0785978,645.51511252,1560.2690788,17,5,16.458,1611.9736713338,328.084,23.5102394,818.3891338,21.698318,-4.026492,0,349.5, -14.3, -2.6,0,1,1024,1024,1024,1024,0,0,0,0,354.8,-89.9,0,89,4.127,4.117,4.114,4.1,0,0,0,32,1611.3175033338,327.427832,14,Waypoint,
106200,2023-05-24 09:09:49,37.1816935816278,128.195026934439,327.427832,,,1611.3175033338,83.66142,22.0785978,645.25264532,1563.63522064,17,5,16.458,1611.9736713338,328.084,23.5102394,818.3891338,21.698318,-4.026492,0,349.3, -9.9, -2.6,0,1,1024,1024,1024,1024,0,0,0,0,354.8,-89.9,0,89,4.127,4.117,4.114,4.1,0,0,0,32,1611.3175033338,327.427832,14,Waypoint,
106300,2023-05-24 09:09:49,37.1817025981524,128.195024747043,327.427832,,,1611.3175033338,83.66142,21.8549038,645.00986316,1566.98823912,17,5,16.458,1611.9736713338,328.084,23.5102394,818.3891338,21.474624,-4.026492,-0.223694,349.3, -10.8, -2.7,0,1,1024,1024,1024,1024,0,0,0,0,354.8,-89.9,0,89,4.127,4.117,4.114,4.1,0,0,0,32,1611.3175033338,327.427832,14,Waypoint,
106400,2023-05-24 09:09:49,37.1817080838699,128.195023406391,327.427832,,,1611.3175033338,83.66142,21.8549038,644.86878704,1569.02564076,17,5,16.456,1611.9736713338,328.084,23.5102394,818.3891338,21.474624,-4.026492,-0.223694,349.7, -16.2, -2.6,0,1,1024,1024,1024,1024,0,0,0,0,354.8,-89.9,0,89,4.125,4.116,4.114,4.101,0,0,0,32,1611.3175033338,327.427832,14,Waypoint,
106500,2023-05-24 09:09:49,37.1817167547392,128.195021298474,327.427832,,,1611.3175033338,83.66142,21.8549038,644.65881328,1572.24742564,17,5,16.456,1611.9736713338,328.084,23.5102394,818.3891338,21.474624,-4.026492,0,349.7, -16.9, -2.4,0,1,1024,1024,1024,1024,0,0,0,0,354.8,-89.9,0,89,4.125,4.116,4.114,4.101,0,0,0,32,1611.3175033338,327.427832,14,Waypoint,
106600,2023-05-24 09:09:49,37.1817255026035,128.195019286894,327.099748,,,1610.9894193338,83.66142,22.0785978,644.49805212,1575.4921764,17,5,16.456,1611.9736713338,328.084,23.5102394,818.3891338,21.698318,-4.026492,0,349.6, -16.2, -2.5,0,1,1024,1024,1024,1024,0,0,0,0,354.8,-90,0,89,4.125,4.116,4.114,4.101,0,0,0,32,1610.9894193338,327.099748,14,Waypoint,
106700,2023-05-24 09:09:49,37.18173423462,128.195017186374,327.099748,,,1610.9894193338,83.66142,22.0785978,644.32744844,1578.73692716,17,5,16.456,1611.9736713338,328.084,23.5102394,818.3891338,21.698318,-4.026492,0,349.6, -15.6, -2.6,0,1,1024,1024,1024,1024,0,0,0,0,354.8,-90,0,89,4.125,4.116,4.114,4.101,0,0,0,32,1610.9894193338,327.099748,14,Waypoint,
106800,2023-05-24 09:09:49,37.1817430754644,128.195014962679,327.099748,,,1610.9894193338,83.66142,22.0785978,644.1437214,1582.02760968,17,5,16.456,1611.9736713338,328.084,23.5102394,818.3891338,21.698318,-4.026492,0,349.6, -15.1, -2.7,0,1,1024,1024,1024,1024,0,0,0,0,354.8,-90,0,89,4.125,4.116,4.114,4.101,0,0,0,32,1610.9894193338,327.099748,14,Waypoint,
106900,2023-05-24 09:09:49,37.1817518560525,128.195012853557,327.427832,,,1611.3175033338,83.66142,22.0785978,644.00592612,1585.28876464,17,5,16.456,1611.9736713338,328.084,23.5102394,818.3891338,21.698318,-4.026492,-0.223694,349.6, -15, -2.9,0,1,1024,1024,1024,1024,0,0,0,0,354.8,-89.9,0,89,4.125,4.116,4.114,4.101,0,0,0,32,1611.3175033338,327.427832,14,Waypoint,
107000,2023-05-24 09:09:49,37.1817608217269,128.195010610249,327.427832,,,1611.3175033338,83.66142,22.2799224,643.85500748,1588.62209808,17,5,16.456,1611.9736713338,328.084,23.5102394,818.3891338,21.922012,-4.026492,-0.223694,349.5, -14.6, -2.8,0,1,1024,1024,1024,1024,0,0,0,0,354.8,-90,0,89,4.125,4.116,4.114,4.101,0,0,0,32,1611.3175033338,327.427832,14,Waypoint,
107100,2023-05-24 09:09:49,37.1817696330856,128.195008492698,327.427832,,,1611.3175033338,83.66142,22.2799224,643.7500206,1591.8963764,17,5,16.456,1611.9736713338,328.084,23.5102394,818.3891338,21.922012,-4.026492,-0.223694,349.5, -14.4, -2.8,0,1,1024,1024,1024,1024,0,0,0,0,354.8,-89.9,0,89,4.125,4.116,4.114,4.101,0,0,0,32,1611.3175033338,327.427832,14,Waypoint,
107200,2023-05-24 09:09:50,37.1817784352097,128.195006450153,327.427832,,,1611.3175033338,83.66142,22.2799224,643.68112296,1595.16409304,17,5,16.456,1611.9736713338,328.084,23.5102394,818.3891338,21.922012,-4.026492,0,349.5, -14.5, -3,0,1,1024,1024,1024,1024,0,0,0,0,354.8,-89.9,0,89,4.125,4.116,4.114,4.101,0,0,0,32,1611.3175033338,327.427832,14,Waypoint,
107300,2023-05-24 09:09:50,37.1817872461401,128.195004343612,327.099748,,,1610.9894193338,83.66142,22.2799224,643.61222532,1598.43509052,17,5,16.456,1611.9736713338,328.084,23.5102394,818.3891338,21.922012,-4.026492,0,349.4, -14.5, -3,0,1,1024,1024,1024,1024,0,0,0,0,354.8,-89.9,0,89,4.125,4.116,4.114,4.101,0,0,0,32,1610.9894193338,327.099748,14,Waypoint,
107400,2023-05-24 09:09:50,37.1817960744261,128.195002126969,327.427832,,,1611.3175033338,83.66142,22.2799224,643.53020432,1601.71921136,17,5,16.448,1611.9736713338,328.084,23.5102394,818.3891338,21.922012,-4.026492,0,349.6, -14.5, -2.8,0,1,1024,1024,1024,1024,0,0,0,0,354.8,-89.9,0,89,4.125,4.113,4.111,4.099,0,0,0,32,1611.3175033338,327.427832,14,Waypoint,
107500,2023-05-24 09:09:50,37.1818048790688,128.195000019568,327.099748,,,1610.9894193338,83.66142,22.2799224,643.49411508,1604.99020884,17,5,16.448,1611.9736713338,328.084,23.5102394,818.3891338,21.922012,-4.026492,0,349.5, -14.6, -2.8,0,1,1024,1024,1024,1024,0,0,0,0,354.8,-89.9,0,89,4.125,4.113,4.111,4.099,0,0,0,32,1610.9894193338,327.099748,14,Waypoint,
107600,2023-05-24 09:09:50,37.1818138052177,128.19499797341,327.099748,,,1610.9894193338,83.66142,22.2799224,643.50067676,1608.3005764,17,5,16.448,1611.9736713338,328.084,23.5102394,818.3891338,21.922012,-4.026492,0,349.4, -14.6, -3,0,1,1024,1024,1024,1024,0,0,0,0,354.8,-89.9,0,89,4.125,4.113,4.111,4.099,0,0,0,32,1610.9894193338,327.099748,14,Waypoint,
107700,2023-05-24 09:09:50,37.1818226162337,128.194995878739,327.099748,,,1610.9894193338,83.66142,22.2799224,643.50067676,1611.57157388,17,5,16.448,1611.9736713338,328.084,23.5102394,818.3891338,21.922012,-4.026492,0,349.5, -14.5, -3.2,0,1,1024,1024,1024,1024,0,0,0,0,354.8,-89.9,0,89,4.125,4.113,4.111,4.099,0,0,0,32,1610.9894193338,327.099748,14,Waypoint,
107800,2023-05-24 09:09:50,37.1818315086309,128.194993651775,327.099748,,,1610.9894193338,83.66142,22.0785978,643.48427256,1614.88194144,17,5,16.448,1611.9736713338,328.084,23.5102394,818.3891338,21.698318,-4.026492,0,349.1, -6.7, -3,0,1,1024,1024,1024,1024,0,0,0,0,354.8,-90,0,89,4.125,4.113,4.111,4.099,0,0,0,32,1610.9894193338,327.099748,14,Waypoint,
107900,2023-05-24 09:09:50,37.1818402315841,128.194991551427,327.427832,,,1611.3175033338,83.66142,22.0785978,643.51380012,1618.12013052,17,5,16.448,1611.9736713338,328.084,23.5102394,818.3891338,21.474624,-4.026492,-0.223694,348.8, 0, -3.4,0,1,1024,1024,1024,1024,0,0,0,0,354.8,-90,0,89,4.125,4.113,4.111,4.099,0,0,0,32,1611.3175033338,327.427832,14,Waypoint,
108000,2023-05-24 09:09:50,37.1818488681878,128.194989526257,327.427832,,,1611.3175033338,83.66142,21.1838218,643.5695744,1621.32879204,17,5,16.448,1611.9736713338,328.084,23.5102394,818.3891338,20.803542,-4.026492,-0.447388,348.5, 4.2, -3.9,0,1,1024,1024,1024,1024,0,0,0,0,354.8,-89.9,0,89,4.125,4.113,4.111,4.099,0,0,0,32,1611.3175033338,327.427832,14,Waypoint,
108100,2023-05-24 09:09:50,37.1818571781707,128.194987506592,327.427832,,,1611.3175033338,83.66142,21.1838218,643.62206784,1624.41606248,17,5,16.448,1611.9736713338,328.084,23.5102394,818.3891338,20.356154,-3.802798,-0.447388,348.4, 7.1, -3.6,0,1,1024,1024,1024,1024,0,0,0,0,354.8,-89.9,0,89,4.125,4.113,4.111,4.099,0,0,0,32,1611.3175033338,327.427832,14,Waypoint,
108200,2023-05-24 09:09:51,37.1818653101775,128.194985557805,327.427832,,,1611.3175033338,83.66142,19.8192884,643.69096548,1627.43443528,17,5,16.448,1611.9736713338,328.084,23.5102394,818.3891338,19.461378,-3.802798,-0.447388,348.5, 9.4, -3.1,0,1,1024,1024,1024,1024,0,0,0,0,354.8,-89.9,0,89,4.125,4.113,4.111,4.099,0,0,0,32,1611.3175033338,327.427832,14,Waypoint,
108300,2023-05-24 09:09:51,37.1818730621776,128.19498365409,327.427832,,,1611.3175033338,83.66142,19.125837,643.75986312,1630.31829364,17,5,16.525,1611.9736713338,328.084,23.5102394,818.3891338,18.790296,-3.579104,-0.223694,348.6, 11.1, -2.6,0,1,1024,1024,1024,1024,0,0,0,0,354.8,-89.9,0,89,4.145,4.137,4.128,4.115,0,0,0,32,1611.3175033338,327.427832,14,Waypoint,
108400,2023-05-24 09:09:51,37.1818806363387,128.194981773256,327.427832,,,1611.3175033338,83.66142,19.125837,643.83532244,1633.1365352,17,5,16.525,1611.9736713338,328.084,23.5102394,818.3891338,18.119214,-3.35541,-0.223694,348.7, 12.6, -2.2,0,1,1024,1024,1024,1024,0,0,0,0,354.8,-89.9,0,89,4.145,4.137,4.128,4.115,0,0,0,32,1611.3175033338,327.427832,14,Waypoint,
108500,2023-05-24 09:09:51,37.1818877732008,128.194980019898,327.427832,,,1611.3175033338,83.66142,17.5376096,643.92062428,1635.78745392,17,5,16.525,1611.9736713338,328.084,23.5102394,818.3891338,17.224438,-3.35541,0,348.9, 13.4, -1.9,0,1,1024,1024,1024,1024,0,0,0,0,354.8,-89.9,0,89,4.145,4.137,4.128,4.115,0,0,0,32,1611.3175033338,327.427832,14,Waypoint,
108600,2023-05-24 09:09:51,37.18189474617,128.194978379221,327.427832,,,1611.3175033338,83.66142,16.8441582,644.03545368,1638.37603668,17,5,16.525,1611.9736713338,328.084,23.5102394,818.3891338,16.553356,-3.131716,0,349.2, 14, -1.9,0,1,1024,1024,1024,1024,0,0,0,0,354.8,-89.9,0,89,4.145,4.137,4.128,4.115,0,0,0,32,1611.3175033338,327.427832,14,Waypoint,
108700,2023-05-24 09:09:51,37.1819012440109,128.194976805122,327.427832,,,1611.3175033338,83.66142,15.9270128,644.13715972,1640.79073492,17,5,16.525,1611.9736713338,328.084,23.5102394,818.3891338,15.65858,-2.908022,0,349.4, 14.4, -2,0,1,1024,1024,1024,1024,0,0,0,0,354.8,-89.9,0,89,4.145,4.137,4.128,4.115,0,0,0,32,1611.3175033338,327.427832,14,Waypoint,
108800,2023-05-24 09:09:51,37.1819077319147,128.194975264912,327.427832,,,1611.3175033338,83.66142,15.2335614,644.2585508,1643.19887148,17,5,16.525,1611.9736713338,328.084,23.5102394,818.3891338,14.987498,-2.684328,0,349.4, 14.8, -2.2,0,1,1024,1024,1024,1024,0,0,0,0,354.8,-89.9,0,89,4.145,4.137,4.128,4.115,0,0,0,32,1611.3175033338,327.427832,14,Waypoint,
108900,2023-05-24 09:09:51,37.1819135972106,128.194973858888,327.099748,,,1610.9894193338,83.66142,14.3387854,644.3733802,1645.37734924,17,5,16.525,1611.9736713338,328.084,23.5102394,818.3891338,14.092722,-2.684328,0,349.4, 14.7, -2.2,0,1,1024,1024,1024,1024,0,0,0,0,354.8,-89.9,0,89,4.145,4.137,4.128,4.115,0,0,0,32,1610.9894193338,327.099748,14,Waypoint,
109000,2023-05-24 09:09:51,37.1819192927884,128.194972469896,327.427832,,,1611.3175033338,83.66142,14.3387854,644.48492876,1647.49677188,17,5,16.525,1611.9736713338,328.084,23.5102394,818.3891338,13.42164,-2.460634,0,349.4, 14.9, -2.3,0,1,1024,1024,1024,1024,0,0,0,0,354.8,-89.9,0,89,4.145,4.137,4.128,4.115,0,0,0,32,1611.3175033338,327.427832,14,Waypoint,
109100,2023-05-24 09:09:51,37.1819245211532,128.194971213368,327.427832,,,1611.3175033338,83.66142,12.7281886,644.59647732,1649.43902916,17,5,16.525,1611.9736713338,328.084,23.5102394,818.3891338,12.526864,-2.23694,0,349.3, 14.5, -2,0,1,1024,1024,1024,1024,0,0,0,0,354.8,-89.9,0,89,4.145,4.137,4.128,4.115,0,0,0,32,1611.3175033338,327.427832,14,Waypoint,
109200,2023-05-24 09:09:52,37.1819295425189,128.1949699085,327.099748,,,1610.9894193338,83.66142,12.0571066,644.68177916,1651.30910796,17,5,16.525,1611.9736713338,328.084,23.5102394,818.3891338,11.855782,-2.23694,0,349.3, 14.1, -1.8,0,1,1024,1024,1024,1024,0,0,0,0,354.8,-89.9,0,89,4.145,4.137,4.128,4.115,0,0,0,32,1610.9894193338,327.099748,14,Waypoint,
109300,2023-05-24 09:09:52,37.1819341576989,128.194968786846,327.099748,,,1610.9894193338,83.66142,11.1399612,644.79004688,1653.02498728,17,5,16.525,1611.9736713338,328.084,23.5102394,818.3891338,10.961006,-2.013246,0,349.3, 13.7, -1.7,0,1,1024,1024,1024,1024,0,0,0,0,354.8,-89.9,0,89,4.145,4.137,4.128,4.115,0,0,0,32,1610.9894193338,327.099748,14,Waypoint,
109400,2023-05-24 09:09:52,37.1819387434447,128.194967599476,327.427832,,,1611.3175033338,83.66142,10.4912486,644.87862956,1654.73102408,17,5,16.514,1611.9736713338,328.084,23.5102394,818.3891338,10.289924,-2.013246,0,349.3, 13.6, -1.9,0,1,1024,1024,1024,1024,0,0,0,0,354.8,-89.9,0,89,4.14,4.131,4.128,4.115,0,0,0,32,1611.3175033338,327.427832,14,Waypoint,
109500,2023-05-24 09:09:52,37.1819428072551,128.194966619061,327.427832,,,1611.3175033338,83.66142,9.7754278,644.9803356,1656.24349132,17,5,16.514,1611.9736713338,328.084,23.5102394,818.3891338,9.618842,-1.789552,0,349.2, 13.2, -2.1,0,1,1024,1024,1024,1024,0,0,0,0,354.8,-89.9,0,89,4.14,4.131,4.128,4.115,0,0,0,32,1611.3175033338,327.427832,14,Waypoint,
109600,2023-05-24 09:09:52,37.1819466083846,128.194965757865,327.427832,,,1611.3175033338,83.66142,9.0819764,645.095165,1657.65097168,17,5,16.514,1611.9736713338,328.084,23.5102394,818.3891338,8.94776,-1.565858,0,348.9, 13.3, -2.5,0,1,1024,1024,1024,1024,0,0,0,0,354.8,-89.9,0,89,4.14,4.131,4.128,4.115,0,0,0,32,1611.3175033338,327.427832,14,Waypoint,
109700,2023-05-24 09:09:52,37.1819501251087,128.194964927119,327.427832,,,1611.3175033338,83.66142,8.4332638,645.19687104,1658.956746,17,5,16.514,1611.9736713338,328.084,23.5102394,818.3891338,8.276678,-1.565858,0,348.7, 13.4, -2.8,0,1,1024,1024,1024,1024,0,0,0,0,354.8,-89.9,0,89,4.14,4.131,4.128,4.115,0,0,0,32,1611.3175033338,327.427832,14,Waypoint,
109800,2023-05-24 09:09:52,37.1819534163302,128.194964051988,327.427832,,,1611.3175033338,83.66142,7.717443,645.26576868,1660.18378016,17,5,16.514,1611.9736713338,328.084,23.5102394,818.3891338,7.605596,-1.342164,0,348.4, 13.5, -2.9,0,1,1024,1024,1024,1024,0,0,0,0,354.8,-89.9,0,89,4.14,4.131,4.128,4.115,0,0,0,32,1611.3175033338,327.427832,14,Waypoint,
